0.287019,0.450945
0.0198482,-0.321663
-0.249055,-0.474004
0.053266,-0.0110827
-0.239427,0.936379
-0.0121049,-0.0349315
-1.4011,0.891501
-1.1087,0.396061
0.676296,0.474531
-1.54909,0.758914
