-0.508335,-0.694358,0.077859
1.02946,0.546902,1.03555
0.560244,-0.106551,0.591626
-0.123143,0.0368111,0.371897
0.0529146,-0.25634,0.220832
-0.788305,0.3397,-0.172423
0.834882,0.33058,0.536425
0.707565,-0.0527509,0.374326
0.338105,0.540511,-0.311893
-0.456658,0.790172,1.29922
